Topic,comp_role,Year,weight,word_category
26,fi_80+sponsor,2006,0.0989,3
26,fi_80+sponsor,2007,0.075,4
26,fi_80+sponsor,2008,0.0469,5
26,fi_80+swap-counterparty,2008,0.0564,4
27,fi_209+seller,2002,0.0567,5
27,fi_209+seller,2003,0.048,4
27,fi_209+seller,2007,0.1086,2
27,fi_209+seller,2008,0.1085,2
27,fi_210+originator,2007,0.0775,4
27,fi_210+originator,2008,0.0775,4
27,fi_210+servicer,2002,0.0816,4
27,fi_210+servicer,2006,0.0662,5
27,fi_210+servicer,2007,0.0821,3
27,fi_210+servicer,2008,0.0821,3
27,fi_293+trustee,2004,0.0524,5
27,fi_294+seller,2005,0.0647,5
27,fi_306+custodian,2006,0.0913,4
27,fi_306+servicer,2002,0.1124,3
27,fi_306+servicer,2003,0.115,2
27,fi_306+servicer,2004,0.1043,4
27,fi_306+servicer,2005,0.1211,2
27,fi_306+servicer,2006,0.1164,2
27,fi_306+trustee,2003,0.0442,5
27,fi_306+trustee,2004,0.1214,1
27,fi_306+trustee,2005,0.1116,4
27,fi_306+trustee,2007,0.0762,5
27,fi_306+trustee,2008,0.0762,5
27,fi_74+depositor,2002,0.1242,2
27,fi_74+depositor,2003,0.1108,3
27,fi_74+depositor,2004,0.1061,3
27,fi_74+depositor,2005,0.132,1
27,fi_74+depositor,2006,0.1509,1
27,fi_74+depositor,2007,0.1184,1
27,fi_74+depositor,2008,0.1183,1
27,fi_74+issuer,2002,0.1495,1
27,fi_74+issuer,2003,0.1371,1
27,fi_74+issuer,2004,0.1063,2
27,fi_74+issuer,2005,0.1176,3
27,fi_74+issuer,2006,0.1115,3
28,fi_101+securities-administrator,2005,0.064,3
28,fi_101+servicer,2005,0.0845,2
28,fi_101+servicer,2008,0.1205,1
28,fi_101+trustee,2006,0.0669,4
28,fi_101+trustee,2007,0.0985,2
28,fi_101+trustee,2008,0.0756,4
28,fi_109+sponsor,2007,0.0764,4
28,fi_122+originator,2002,0.0976,4
28,fi_122+originator,2003,0.1665,2
28,fi_122+originator,2004,0.1303,2
28,fi_122+originator,2005,0.0488,4
28,fi_122+servicer,2003,0.0437,5
28,fi_122+servicer,2004,0.0507,5
28,fi_122+servicer,2005,0.0417,5
28,fi_134+servicer,2007,0.0607,5
28,fi_159+servicer,2002,0.2275,1
28,fi_159+servicer,2003,0.2971,1
28,fi_159+servicer,2004,0.2109,1
28,fi_159+servicer,2005,0.1217,1
28,fi_159+servicer,2006,0.0699,3
28,fi_171+depositor,2004,0.0627,4
28,fi_171+depositor,2006,0.115,1
28,fi_171+depositor,2007,0.1149,1
28,fi_171+depositor,2008,0.0854,2
28,fi_171+issuer,2006,0.0822,2
28,fi_171+issuer,2007,0.0781,3
28,fi_171+issuer,2008,0.0625,5
28,fi_171+sponsor,2006,0.0647,5
28,fi_173+swap-counterparty,2008,0.0785,3
28,fi_245+depositor,2002,0.1206,3
28,fi_245+depositor,2003,0.0575,4
28,fi_3+seller,2002,0.1397,2
28,fi_306+trustee,2003,0.0862,3
28,fi_306+trustee,2004,0.0675,3
28,fi_61+originator,2002,0.0613,5
29,fi_35+trustee,2002,0.0899,4
29,fi_35+trustee,2003,0.1024,4
29,fi_35+trustee,2004,0.0925,5
29,fi_35+trustee,2005,0.1057,4
29,fi_71+depositor,2004,0.1716,2
29,fi_71+depositor,2005,0.1831,2
29,fi_71+depositor,2006,0.1372,3
29,fi_71+depositor,2007,0.0927,5
29,fi_71+depositor,2008,0.0926,5
29,fi_71+issuer,2002,0.0871,5
29,fi_71+issuer,2003,0.0817,5
29,fi_71+issuer,2004,0.103,4
29,fi_71+issuer,2005,0.0806,5
29,fi_71+issuer,2006,0.0886,5
29,fi_71+issuer,2007,0.1092,4
29,fi_71+issuer,2008,0.1093,4
29,fi_71+seller,2002,0.1741,3
29,fi_71+seller,2003,0.1915,3
29,fi_71+seller,2004,0.1329,3
29,fi_71+seller,2005,0.1257,3
29,fi_71+seller,2006,0.1126,4
29,fi_71+seller,2007,0.1292,2
29,fi_71+seller,2008,0.1292,2
29,fi_71+servicer,2002,0.2222,1
29,fi_71+servicer,2003,0.2364,1
29,fi_71+servicer,2004,0.2439,1
29,fi_71+servicer,2005,0.262,1
29,fi_71+servicer,2006,0.1816,1
29,fi_71+servicer,2007,0.1978,1
29,fi_71+servicer,2008,0.198,1
29,fi_71+sponsor,2006,0.1495,2
29,fi_71+sponsor,2007,0.1281,3
29,fi_71+sponsor,2008,0.128,3
29,fi_72+depositor,2002,0.1785,2
29,fi_72+depositor,2003,0.2032,2
3,fi_125+issuer,2003,0.1319,4
3,fi_125+issuer,2004,0.0709,5
3,fi_125+seller,2003,0.1796,3
3,fi_125+seller,2004,0.1316,3
3,fi_125+seller,2005,0.0584,5
3,fi_125+servicer,2002,0.0293,4
3,fi_125+servicer,2003,0.2066,1
3,fi_125+servicer,2004,0.1504,2
3,fi_125+servicer,2005,0.0749,3
3,fi_125+servicer,2006,0.063,3
3,fi_125+servicer,2007,0.1276,3
3,fi_125+servicer,2008,0.1379,3
3,fi_137+originator,2007,0.0579,5
3,fi_137+originator,2008,0.1295,4
3,fi_142+depositor,2007,0.1545,2
3,fi_142+depositor,2008,0.4004,1
3,fi_153+trustee,2006,0.0567,5
3,fi_226+depositor,2002,0.0287,5
3,fi_226+depositor,2003,0.1885,2
3,fi_226+depositor,2004,0.2,1
3,fi_226+depositor,2005,0.1562,1
3,fi_226+depositor,2006,0.1996,1
3,fi_226+depositor,2007,0.0735,4
3,fi_226+issuer,2003,0.0479,5
3,fi_226+issuer,2004,0.0989,4
3,fi_226+issuer,2005,0.1025,2
3,fi_226+issuer,2006,0.1297,2
3,fi_226+servicer,2006,0.0622,4
3,fi_226+servicer,2007,0.2934,1
3,fi_226+servicer,2008,0.148,2
3,fi_293+trustee,2005,0.0597,4
3,fi_34+depositor,2002,0.4944,1
3,fi_34+issuer,2002,0.1468,3
3,fi_35+trustee,2002,0.1683,2
3,fi_35+trustee,2008,0.0782,5
30,fi_160+issuer,2006,0.0725,4
30,fi_160+servicer,2002,0.06,3
30,fi_160+servicer,2003,0.0364,3
30,fi_248+depositor,2002,0.0166,5
30,fi_248+depositor,2003,0.0261,4
30,fi_248+depositor,2004,0.0736,3
30,fi_248+depositor,2005,0.0438,5
30,fi_248+depositor,2007,0.0685,4
30,fi_248+depositor,2008,0.0685,4
30,fi_248+issuer,2004,0.0666,5
30,fi_248+issuer,2006,0.0706,5
30,fi_248+issuer,2007,0.0866,2
30,fi_248+issuer,2008,0.0866,2
30,fi_248+seller,2002,0.0166,4
30,fi_248+seller,2003,0.0261,5
30,fi_248+seller,2004,0.0736,4
30,fi_248+seller,2005,0.0438,4
30,fi_248+seller,2007,0.0685,5
30,fi_248+seller,2008,0.0685,5
30,fi_248+servicer,2002,0.4527,1
30,fi_248+servicer,2003,0.4124,1
30,fi_248+servicer,2004,0.321,1
30,fi_248+servicer,2005,0.5255,1
30,fi_248+servicer,2006,0.1792,1
30,fi_248+servicer,2007,0.4008,1
30,fi_248+servicer,2008,0.4007,1
30,fi_304+servicer,2005,0.0713,3
30,fi_304+servicer,2006,0.0749,3
30,fi_80+trustee,2002,0.3391,2
30,fi_80+trustee,2003,0.3338,2
30,fi_80+trustee,2004,0.1309,2
30,fi_80+trustee,2005,0.0758,2
30,fi_80+trustee,2006,0.1242,2
30,fi_80+trustee,2007,0.07,3
30,fi_80+trustee,2008,0.07,3
4,fi_107+swap-counterparty,2007,0.0573,5
4,fi_107+swap-counterparty,2008,0.054,5
4,fi_138+issuer,2002,0.0341,5
4,fi_138+issuer,2003,0.0678,5
4,fi_138+issuer,2004,0.0315,4
4,fi_138+issuer,2005,0.0815,4
4,fi_153+trustee,2002,0.2138,2
4,fi_153+trustee,2003,0.1904,2
4,fi_153+trustee,2004,0.0983,3
4,fi_153+trustee,2005,0.162,2
4,fi_18+originator,2005,0.1159,3
4,fi_18+originator,2006,0.2453,1
4,fi_18+originator,2007,0.4596,1
4,fi_18+originator,2008,0.458,1
4,fi_260+depositor,2006,0.0731,3
4,fi_260+depositor,2007,0.075,3
4,fi_260+depositor,2008,0.0689,3
4,fi_308+trustee,2002,0.1554,3
4,fi_308+trustee,2003,0.099,4
4,fi_308+trustee,2004,0.0297,5
4,fi_50+issuer,2005,0.0547,5
4,fi_50+issuer,2006,0.074,2
4,fi_50+issuer,2007,0.0752,2
4,fi_50+issuer,2008,0.0691,2
4,fi_50+sponsor,2006,0.0681,5
4,fi_50+sponsor,2007,0.0735,4
4,fi_50+sponsor,2008,0.0677,4
4,fi_79+seller,2002,0.1325,4
4,fi_79+seller,2003,0.1242,3
4,fi_79+seller,2004,0.1303,2
4,fi_79+servicer,2002,0.3892,1
4,fi_79+servicer,2003,0.4229,1
4,fi_79+servicer,2004,0.5476,1
4,fi_79+servicer,2005,0.2184,1
4,fi_79+sponsor,2006,0.0697,4
5,fi_142+depositor,2006,0.061,5
5,fi_219+servicer,2002,0.0176,5
5,fi_219+servicer,2003,0.0266,5
5,fi_219+servicer,2004,0.0719,4
5,fi_293+trustee,2002,0.1694,2
5,fi_293+trustee,2003,0.3562,1
5,fi_293+trustee,2004,0.1879,2
5,fi_293+trustee,2005,0.0938,3
5,fi_293+trustee,2006,0.0802,2
5,fi_293+trustee,2007,0.0675,4
5,fi_293+trustee,2008,0.1271,2
5,fi_300+issuer,2002,0.162,3
5,fi_300+issuer,2003,0.1469,3
5,fi_300+issuer,2004,0.2506,1
5,fi_300+issuer,2005,0.0924,4
5,fi_300+issuer,2006,0.1336,1
5,fi_300+issuer,2007,0.1542,1
5,fi_300+issuer,2008,0.591,1
5,fi_306+servicer,2005,0.1441,1
5,fi_306+servicer,2006,0.0696,4
5,fi_306+servicer,2007,0.1024,2
5,fi_306+servicer,2008,0.0295,3
5,fi_73+depositor,2002,0.4245,1
5,fi_73+depositor,2003,0.2162,2
5,fi_73+depositor,2004,0.1123,3
5,fi_73+depositor,2005,0.1227,2
5,fi_73+depositor,2007,0.0947,3
5,fi_73+depositor,2008,0.0279,4
5,fi_82+seller,2002,0.0932,4
5,fi_82+seller,2003,0.0784,4
5,fi_82+seller,2004,0.0514,5
5,fi_82+seller,2005,0.0858,5
5,fi_82+sponsor,2006,0.0784,3
5,fi_82+sponsor,2007,0.0631,5
5,fi_82+sponsor,2008,0.0206,5
6,fi_107+depositor,2002,0.1592,1
6,fi_107+depositor,2003,0.1944,1
6,fi_107+depositor,2004,0.1629,2
6,fi_107+depositor,2005,0.0793,3
6,fi_107+depositor,2006,0.0747,4
6,fi_129+depositor,2004,0.1129,3
6,fi_129+depositor,2005,0.1547,1
6,fi_129+depositor,2006,0.1435,1
6,fi_129+depositor,2007,0.132,1
6,fi_129+depositor,2008,0.1319,1
6,fi_129+seller,2003,0.1294,2
6,fi_129+seller,2004,0.1728,1
6,fi_129+seller,2005,0.1023,2
6,fi_129+seller,2006,0.0652,5
6,fi_129+seller,2007,0.0842,3
6,fi_129+seller,2008,0.0842,3
6,fi_129+sponsor,2006,0.0794,3
6,fi_129+sponsor,2007,0.101,2
6,fi_129+sponsor,2008,0.1011,2
6,fi_129+underwriters,2004,0.0528,5
6,fi_134+issuer,2002,0.0744,5
6,fi_134+issuer,2003,0.0711,4
6,fi_134+issuer,2006,0.0827,2
6,fi_165+issuer,2007,0.0638,5
6,fi_165+issuer,2008,0.0638,5
6,fi_304+underwriters,2004,0.0613,4
6,fi_306+servicer,2005,0.0493,4
6,fi_306+servicer,2007,0.0748,4
6,fi_306+servicer,2008,0.0748,4
6,fi_54+depositor,2002,0.1051,3
6,fi_54+depositor,2003,0.0587,5
6,fi_54+originator,2002,0.144,2
6,fi_54+originator,2003,0.0749,3
6,fi_54+servicer,2002,0.0913,4
6,fi_80+trustee,2005,0.0437,5
7,fi_303+trustee,2002,0.0683,5
7,fi_303+trustee,2003,0.1251,4
7,fi_303+trustee,2004,0.1267,4
7,fi_303+trustee,2005,0.1245,5
7,fi_306+custodian,2002,0.0809,4
7,fi_306+custodian,2003,0.117,5
7,fi_306+custodian,2004,0.1222,5
7,fi_306+custodian,2005,0.1309,4
7,fi_306+custodian,2006,0.2416,1
7,fi_306+custodian,2007,0.2349,2
7,fi_306+custodian,2008,0.202,2
7,fi_306+depositor,2006,0.0741,5
7,fi_306+depositor,2007,0.0813,5
7,fi_306+depositor,2008,0.0936,5
7,fi_306+issuer,2002,0.2205,2
7,fi_306+issuer,2003,0.2365,3
7,fi_306+issuer,2004,0.2199,3
7,fi_306+issuer,2005,0.2162,2
7,fi_306+issuer,2006,0.1629,3
7,fi_306+issuer,2007,0.155,3
7,fi_306+issuer,2008,0.1695,3
7,fi_306+seller,2002,0.3457,1
7,fi_306+seller,2003,0.2423,1
7,fi_306+seller,2004,0.2421,2
7,fi_306+seller,2005,0.1962,3
7,fi_306+servicer,2002,0.2138,3
7,fi_306+servicer,2003,0.2389,2
7,fi_306+servicer,2004,0.2445,1
7,fi_306+servicer,2005,0.2243,1
7,fi_306+servicer,2006,0.2395,2
7,fi_306+servicer,2007,0.2477,1
7,fi_306+servicer,2008,0.242,1
7,fi_306+sponsor,2006,0.1582,4
7,fi_306+sponsor,2007,0.1474,4
7,fi_306+sponsor,2008,0.1681,4
8,fi_207+originator,2002,0.0554,3
8,fi_207+originator,2003,0.1284,3
8,fi_207+originator,2004,0.1211,3
8,fi_22+seller,2002,0.056,2
8,fi_22+seller,2003,0.1299,2
8,fi_22+seller,2004,0.146,1
8,fi_22+seller,2005,0.0666,3
8,fi_22+servicer,2002,0.0546,4
8,fi_22+servicer,2003,0.126,4
8,fi_22+servicer,2004,0.0916,4
8,fi_27+originator,2004,0.0659,5
8,fi_306+servicer,2005,0.0602,4
8,fi_306+servicer,2006,0.0621,5
8,fi_306+servicer,2007,0.0872,3
8,fi_306+servicer,2008,0.0872,3
8,fi_51+depositor,2002,0.6528,1
8,fi_51+depositor,2003,0.2615,1
8,fi_51+depositor,2004,0.1456,2
8,fi_51+depositor,2005,0.1073,1
8,fi_62+depositor,2005,0.0887,2
8,fi_62+depositor,2006,0.0863,1
8,fi_62+depositor,2007,0.0943,1
8,fi_62+depositor,2008,0.0943,1
8,fi_62+issuer,2006,0.0801,3
8,fi_62+issuer,2007,0.0936,2
8,fi_62+issuer,2008,0.0936,2
8,fi_62+sponsor,2006,0.0802,2
8,fi_62+sponsor,2007,0.0792,4
8,fi_62+sponsor,2008,0.0792,4
8,fi_63+servicer,2005,0.047,5
8,fi_63+servicer,2006,0.0777,4
8,fi_64+trustee,2007,0.0736,5
8,fi_64+trustee,2008,0.0736,5
8,fi_80+trustee,2002,0.0347,5
8,fi_80+trustee,2003,0.0731,5
9,fi_188+originator,2002,0.0828,5
9,fi_188+originator,2004,0.0288,5
9,fi_250+servicer,2005,0.0486,5
9,fi_293+trustee,2003,0.0526,5
9,fi_293+trustee,2004,0.0643,3
9,fi_293+trustee,2005,0.0914,4
9,fi_293+trustee,2006,0.0858,3
9,fi_293+trustee,2007,0.0476,4
9,fi_293+trustee,2008,0.0476,4
9,fi_33+depositor,2007,0.0434,5
9,fi_33+depositor,2008,0.0434,5
9,fi_72+depositor,2002,0.2191,1
9,fi_72+depositor,2003,0.3568,1
9,fi_72+depositor,2004,0.4817,1
9,fi_72+depositor,2005,0.2468,1
9,fi_72+depositor,2006,0.1947,1
9,fi_72+depositor,2007,0.1454,2
9,fi_72+depositor,2008,0.1454,2
9,fi_72+issuer,2002,0.2126,2
9,fi_72+issuer,2003,0.2486,2
9,fi_72+issuer,2004,0.1461,2
9,fi_72+issuer,2005,0.2105,2
9,fi_72+issuer,2006,0.1927,2
9,fi_72+issuer,2007,0.1449,3
9,fi_72+issuer,2008,0.1448,3
9,fi_73+swap-counterparty,2007,0.2223,1
9,fi_73+swap-counterparty,2008,0.2223,1
9,fi_79+servicer,2005,0.1077,3
9,fi_79+servicer,2006,0.0743,4
9,fi_79+sponsor,2006,0.059,5
9,fi_82+seller,2002,0.102,4
9,fi_82+seller,2003,0.0775,3
9,fi_82+seller,2004,0.0476,4
9,fi_95+servicer,2002,0.1374,3
9,fi_95+servicer,2003,0.0683,4
